CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0	
136609	101.000	202.000	303.000	404.000	505.000	43.186	0	0	
136610	101.000	202.000	303.000	404.000	505.000	43.434	0	0	
136611	101.000	202.000	303.000	404.000	505.000	43.683	0	0	
136612	101.000	202.000	303.000	404.000	505.000	43.933	0	0	
136613	101.000	202.000	303.000	404.000	505.000	44.184	0	0	
136614	101.000	202.000	303.000	404.000	505.000	44.436	0	0	
136615	101.000	202.000	303.000	404.000	505.000	44.689	0	0	
136616	101.000	202.000	303.000	404.000	505.000	44.943	0	0	
136617	101.000	202.000	303.000	404.000	505.000	45.198	0	0	
136618	101.000	202.000	303.000	404.000	505.000	45.454	0	0	
136619	101.000	202.000	303.000	404.000	505.000	45.711	0	0	
136620	101.000	202.000	303.000	404.000	505.000	45.969	0	0	
136621	101.000	202.000	303.000	404.000	505.000	46.227	0	0	
136622	101.000	202.000	303.000	404.000	505.000	46.487	0	0	
136623	101.000	202.000	303.000	404.000	505.000	46.748	0	0	
136624	101.000	202.000	303.000	404.000	505.000	47.009	0	0	
136625	101.000	202.000	303.000	404.000	505.000	47.272	0	0	
136626	101.000	202.000	303.000	404.000	505.000	47.535	0	0	
136627	101.000	202.000	303.000	404.000	505.000	47.800	0	0	
136628	101.000	202.000	303.000	404.000	505.000	48.066	0	0	
136629	101.000	202.000	303.000	404.000	505.000	48.332	0	0	
136630	101.000	202.000	303.000	404.000	505.000	48.600	0	0	
136631	101.000	202.000	303.000	404.000	505.000	48.868	0	0	
136632	101.000	202.000	303.000	404.000	505.000	49.138	0	0	
136633	101.000	202.000	303.000	404.000	505.000	49.408	0	0	
136634	101.000	202.000	303.000	404.000	505.000	49.680	0	0	
136635	101.000	202.000	303.000	404.000	505.000	49.952	0	0	
136636	101.000	202.000	303.000	404.000	505.000	50.226	0	0	
136637	101.000	202.000	303.000	404.000	505.000	50.500	0	0	
136638	101.000	202.000	303.000	404.000	505.000	50.775	0	0	
136639	101.000	202.000	303.000	404.000	505.000	51.052	0	0	
136640	101.000	202.000	303.000	404.000	505.000	51.329	0	0	
136641	101.000	202.000	303.000	404.000	505.000	51.608	0	0	
136642	101.000	202.000	303.000	404.000	505.000	51.887	0	0	
136643	101.000	202.000	303.000	404.000	505.000	52.168	0	0	
136644	101.000	202.000	303.000	404.000	505.000	52.449	0	0	
136645	101.000	202.000	303.000	404.000	505.000	52.731	0	0	
136646	101.000	202.000	303.000	404.000	505.000	53.015	0	0	
136647	101.000	202.000	303.000	404.000	505.000	53.299	0	0	
136648	101.000	202.000	303.000	404.000	505.000	53.584	0	0	
136649	101.000	202.000	303.000	404.000	505.000	53.871	0	0	
136650	101.000	202.000	303.000	404.000	505.000	54.158	0	0	
136651	101.000	202.000	303.000	404.000	505.000	54.446	0	0	
136652	101.000	202.000	303.000	404.000	505.000	54.736	0	0	
136653	101.000	202.000	303.000	404.000	505.000	55.026	0	0	
136654	101.000	202.000	303.000	404.000	505.000	55.317	0	0	
136655	101.000	202.000	303.000	404.000	505.000	55.609	0	0	
136656	101.000	202.000	303.000	404.000	505.000	55.902	0	0	
136657	101.000	202.000	303.000	404.000	505.000	56.196	0	0	
136658	101.000	202.000	303.000	404.000	505.000	56.491	0	0	
136659	101.000	202.000	303.000	404.000	505.000	56.787	0	0	
136660	101.000	202.000	303.000	404.000	505.000	57.084	0	0	
136661	101.000	202.000	303.000	404.000	505.000	57.382	0	0	
136662	101.000	202.000	303.000	404.000	505.000	57.681	0	0	
136663	101.000	202.000	303.000	404.000	505.000	57.981	0	0	
136664	101.000	202.000	303.000	404.000	505.000	58.282	0	0	
136665	101.000	202.000	303.000	404.000	505.000	58.583	0	0	
136666	101.000	202.000	303.000	404.000	505.000	58.886	0	0	
136667	101.000	202.000	303.000	404.000	505.000	59.190	0	0	
136668	101.000	202.000	303.000	404.000	505.000	59.494	0	0	
136669	101.000	202.000	303.000	404.000	505.000	59.800	0	0	
136670	101.000	202.000	303.000	404.000	505.000	60.106	0	0	
136671	101.000	202.000	303.000	404.000	505.000	60.413	0	0	
136672	101.000	202.000	303.000	404.000	505.000	60.722	0	0	
136673	101.000	202.000	303.000	404.000	505.000	61.031	0	0	
136674	101.000	202.000	303.000	404.000	505.000	61.341	0	0	
136675	101.000	202.000	303.000	404.000	505.000	61.652	0	0	
136676	101.000	202.000	303.000	404.000	505.000	61.964	0	0	
136677	101.000	202.000	303.000	404.000	505.000	62.277	0	0	
136678	101.000	202.000	303.000	404.000	505.000	62.591	0	0	
136679	101.000	202.000	303.000	404.000	505.000	62.906	0	0	
136680	101.000	202.000	303.000	404.000	505.000	63.222	0	0	
136681	101.000	202.000	303.000	404.000	505.000	63.538	0	0	
136682	101.000	202.000	303.000	404.000	505.000	63.856	0	0	
136683	101.000	202.000	303.000	404.000	505.000	64.174	0	0	
136684	101.000	202.000	303.000	404.000	505.000	64.494	0	0	
136685	101.000	202.000	303.000	404.000	505.000	64.814	0	0	
136686	101.000	202.000	303.000	404.000	505.000	65.135	0	0	
136687	101.000	202.000	303.000	404.000	505.000	65.458	0	0	
136688	101.000	202.000	303.000	404.000	505.000	65.781	0	0	
136689	101.000	202.000	303.000	404.000	505.000	66.105	0	0	
136690	101.000	202.000	303.000	404.000	505.000	66.429	0	0	
136691	101.000	202.000	303.000	404.000	505.000	66.755	0	0	
136692	101.000	202.000	303.000	404.000	505.000	67.082	0	0	
136693	101.000	202.000	303.000	404.000	505.000	67.409	0	0	
136694	101.000	202.000	303.000	404.000	505.000	67.738	0	0	
136695	101.000	202.000	303.000	404.000	505.000	68.067	0	0	
136696	101.000	202.000	303.000	404.000	505.000	68.397	0	0	
136697	101.000	202.000	303.000	404.000	505.000	68.729	0	0	
136698	101.000	202.000	303.000	404.000	505.000	69.061	0	0	
136699	101.000	202.000	303.000	404.000	505.000	69.393	0	0	
136700	101.000	202.000	303.000	404.000	505.000	69.727	0	0	
136701	101.000	202.000	303.000	404.000	505.000	70.062	0	0	
136702	101.000	202.000	303.000	404.000	505.000	70.397	0	0	
136703	101.000	202.000	303.000	404.000	505.000	70.734	0	0	
136704	101.000	202.000	303.000	404.000	505.000	71.071	0	0	
136705	101.000	202.000	303.000	404.000	505.000	71.409	0	0	
136706	101.000	202.000	303.000	404.000	505.000	71.748	0	0	
136707	101.000	202.000	303.000	404.000	505.000	72.088	0	0	
136708	101.000	202.000	303.000	404.000	505.000	72.429	0	0	
136709	101.000	202.000	303.000	404.000	505.000	72.771	0	0	
136710	101.000	202.000	303.000	404.000	505.000	73.113	0	0	
136711	101.000	202.000	303.000	404.000	505.000	73.457	0	0	
136712	101.000	202.000	303.000	404.000	505.000	73.801	0	0	
136713	101.000	202.000	303.000	404.000	505.000	74.146	0	0	
136714	101.000	202.000	303.000	404.000	505.000	74.492	0	0	
136715	101.000	202.000	303.000	404.000	505.000	74.839	0	0	
136716	101.000	202.000	303.000	404.000	505.000	75.187	0	0	
136717	101.000	202.000	303.000	404.000	505.000	75.535	0	0	
136718	101.000	202.000	303.000	404.000	505.000	75.885	0	0	
136719	101.000	202.000	303.000	404.000	505.000	76.235	0	0	
136720	101.000	202.000	303.000	404.000	505.000	76.586	0	0	
136721	101.000	202.000	303.000	404.000	505.000	76.938	0	0	
136722	101.000	202.000	303.000	404.000	505.000	77.291	0	0	
136723	101.000	202.000	303.000	404.000	505.000	77.645	0	0	
136724	101.000	202.000	303.000	404.000	505.000	77.999	0	0	
136725	101.000	202.000	303.000	404.000	505.000	78.355	0	0	
136726	101.000	202.000	303.000	404.000	505.000	78.711	0	0	
136727	101.000	202.000	303.000	404.000	505.000	79.068	0	0	
136728	101.000	202.000	303.000	404.000	505.000	79.426	0	0	
136729	101.000	202.000	303.000	404.000	505.000	79.784	0	0	
136730	101.000	202.000	303.000	404.000	505.000	80.144	0	0	
136731	101.000	202.000	303.000	404.000	505.000	80.504	0	0	
136732	101.000	202.000	303.000	404.000	505.000	80.865	0	0	
136733	101.000	202.000	303.000	404.000	505.000	81.227	0	0	
136734	101.000	202.000	303.000	404.000	505.000	81.590	0	0	
136735	101.000	202.000	303.000	404.000	505.000	81.954	0	0	
136736	101.000	202.000	303.000	404.000	505.000	82.318	0	0	
136737	101.000	202.000	303.000	404.000	505.000	82.684	0	0	
136738	101.000	202.000	303.000	404.000	505.000	83.050	0	0	
136739	101.000	202.000	303.000	404.000	505.000	83.417	0	0	
136740	101.000	202.000	303.000	404.000	505.000	83.784	0	0	
136741	101.000	202.000	303.000	404.000	505.000	84.153	0	0	
136742	101.000	202.000	303.000	404.000	505.000	84.522	0	0	
136743	101.000	202.000	303.000	404.000	505.000	84.893	0	0	
136744	101.000	202.000	303.000	404.000	505.000	85.263	0	0	
136745	101.000	202.000	303.000	404.000	505.000	85.635	0	0	
136746	101.000	202.000	303.000	404.000	505.000	86.008	0	0	
136747	101.000	202.000	303.000	404.000	505.000	86.381	0	0	
136748	101.000	202.000	303.000	404.000	505.000	86.755	0	0	
136749	101.000	202.000	303.000	404.000	505.000	87.130	0	0	
136750	101.000	202.000	303.000	404.000	505.000	87.506	0	0	
136751	101.000	202.000	303.000	404.000	505.000	87.883	0	0	
136752	101.000	202.000	303.000	404.000	505.000	88.260	0	0	
136753	101.000	202.000	303.000	404.000	505.000	88.638	0	0	
136754	101.000	202.000	303.000	404.000	505.000	89.017	0	0	
136755	101.000	202.000	303.000	404.000	505.000	89.397	0	0	
136756	101.000	202.000	303.000	404.000	505.000	89.777	0	0	
136757	101.000	202.000	303.000	404.000	505.000	90.159	0	0	
136758	101.000	202.000	303.000	404.000	505.000	90.541	0	0	
136759	101.000	202.000	303.000	404.000	505.000	90.924	0	0	
136760	101.000	202.000	303.000	404.000	505.000	91.307	0	0	
136761	101.000	202.000	303.000	404.000	505.000	91.692	0	0	
136762	101.000	202.000	303.000	404.000	505.000	92.077	0	0	
136763	101.000	202.000	303.000	404.000	505.000	92.463	0	0	
136764	101.000	202.000	303.000	404.000	505.000	92.849	0	0	
136765	101.000	202.000	303.000	404.000	505.000	93.237	0	0	
136766	101.000	202.000	303.000	404.000	505.000	93.625	0	0	
136767	101.000	202.000	303.000	404.000	505.000	94.014	0	0	
136768	101.000	202.000	303.000	404.000	505.000	94.404	0	0	
136769	101.000	202.000	303.000	404.000	505.000	94.794	0	0	
136770	101.000	202.000	303.000	404.000	505.000	95.186	0	0	
136771	101.000	202.000	303.000	404.000	505.000	95.578	0	0	
136772	101.000	202.000	303.000	404.000	505.000	95.971	0	0	
136773	101.000	202.000	303.000	404.000	505.000	96.364	0	0	
136774	101.000	202.000	303.000	404.000	505.000	96.758	0	0	
136775	101.000	202.000	303.000	404.000	505.000	97.154	0	0	
136776	101.000	202.000	303.000	404.000	505.000	97.549	0	0	
136777	101.000	202.000	303.000	404.000	505.000	97.946	0	0	
136778	101.000	202.000	303.000	404.000	505.000	98.343	0	0	
136779	101.000	202.000	303.000	404.000	505.000	98.741	0	0	
136780	101.000	202.000	303.000	404.000	505.000	99.140	0	0	
136781	101.000	202.000	303.000	404.000	505.000	99.540	0	0	
136782	101.000	202.000	303.000	404.000	505.000	99.940	0	0	
136783	101.000	202.000	303.000	404.000	505.000	100.341	0	0	
136784	101.000	202.000	303.000	404.000	505.000	100.743	0	0	
136785	101.000	202.000	303.000	404.000	505.000	101.145	0	0	
136786	101.000	202.000	303.000	404.000	505.000	101.548	0	0	
136787	101.000	202.000	303.000	404.000	505.000	101.952	0	0	
136788	101.000	202.000	303.000	404.000	505.000	102.357	0	0	
136789	101.000	202.000	303.000	404.000	505.000	102.762	0	0	
136790	101.000	202.000	303.000	404.000	505.000	103.168	0	0	
136791	101.000	202.000	303.000	404.000	505.000	103.575	0	0	
136792	101.000	202.000	303.000	404.000	505.000	103.983	0	0	
136793	101.000	202.000	303.000	404.000	505.000	104.391	0	0	
136794	101.000	202.000	303.000	404.000	505.000	104.800	0	0	
136795	101.000	202.000	303.000	404.000	505.000	105.209	0	0	
136796	101.000	202.000	303.000	404.000	505.000	105.620	0	0	
136797	101.000	202.000	303.000	404.000	505.000	106.031	0	0	
136798	101.000	202.000	303.000	404.000	505.000	106.443	0	0	
136799	101.000	202.000	303.000	404.000	505.000	106.855	0	0	
136800	101.000	202.000	303.000	404.000	505.000	107.268	0	0	
136801	101.000	202.000	303.000	404.000	505.000	107.682	0	0	
136802	101.000	202.000	303.000	404.000	505.000	108.097	0	0	
136803	101.000	202.000	303.000	404.000	505.000	108.512	0	0	
136804	101.000	202.000	303.000	404.000	505.000	108.928	0	0	
136805	101.000	202.000	303.000	404.000	505.000	109.345	0	0	
136806	101.000	202.000	303.000	404.000	505.000	109.762	0	0	
136807	101.000	202.000	303.000	404.000	505.000	110.181	0	0	
136808	101.000	202.000	303.000	404.000	505.000	110.599	0	0	
136809	101.000	202.000	303.000	404.000	505.000	111.019	0	0	
136810	101.000	202.000	303.000	404.000	505.000	111.439	0	0	
136811	101.000	202.000	303.000	404.000	505.000	111.860	0	0	
136812	101.000	202.000	303.000	404.000	505.000	112.281	0	0	
136813	101.000	202.000	303.000	404.000	505.000	112.704	0	0	
136814	101.000	202.000	303.000	404.000	505.000	113.126	0	0	
136815	101.000	202.000	303.000	404.000	505.000	113.550	0	0	
136816	101.000	202.000	303.000	404.000	505.000	113.974	0	0	
136817	101.000	202.000	303.000	404.000	505.000	114.399	0	0	
136818	101.000	202.000	303.000	404.000	505.000	114.825	0	0	
136819	101.000	202.000	303.000	404.000	505.000	115.251	0	0	
136820	101.000	202.000	303.000	404.000	505.000	115.678	0	0	
136821	101.000	202.000	303.000	404.000	505.000	116.106	0	0	
136822	101.000	202.000	303.000	404.000	505.000	116.534	0	0	
136823	101.000	202.000	303.000	404.000	505.000	116.963	0	0	
136824	101.000	202.000	303.000	404.000	505.000	117.392	0	0	
136825	101.000	202.000	303.000	404.000	505.000	117.823	0	0	
136826	101.000	202.000	303.000	404.000	505.000	118.253	0	0	
136827	101.000	202.000	303.000	404.000	505.000	118.685	0	0	
136828	101.000	202.000	303.000	404.000	505.000	119.117	0	0	
136829	101.000	202.000	303.000	404.000	505.000	119.550	0	0	
136830	101.000	202.000	303.000	404.000	505.000	119.984	0	0	
136831	101.000	202.000	303.000	404.000	505.000	120.418	0	0	
136832	101.000	202.000	303.000	404.000	505.000	120.853	0	0	
136833	101.000	202.000	303.000	404.000	505.000	121.288	0	0	
136834	101.000	202.000	303.000	404.000	505.000	121.724	0	0	
136835	101.000	202.000	303.000	404.000	505.000	122.161	0	0	
136836	101.000	202.000	303.000	404.000	505.000	122.598	0	0	
136837	101.000	202.000	303.000	404.000	505.000	123.036	0	0	
136838	101.000	202.000	303.000	404.000	505.000	123.475	0	0	
136839	101.000	202.000	303.000	404.000	505.000	123.914	0	0	
136840	101.000	202.000	303.000	404.000	505.000	124.354	0	0	
136841	101.000	202.000	303.000	404.000	505.000	124.795	0	0	
136842	101.000	202.000	303.000	404.000	505.000	125.236	0	0	
136843	101.000	202.000	303.000	404.000	505.000	125.678	0	0	
136844	101.000	202.000	303.000	404.000	505.000	126.120	0	0	
136845	101.000	202.000	303.000	404.000	505.000	126.563	0	0	
136846	101.000	202.000	303.000	404.000	505.000	127.007	0	0	
136847	101.000	202.000	303.000	404.000	505.000	127.451	0	0	
136848	101.000	202.000	303.000	404.000	505.000	127.896	0	0	
136849	101.000	202.000	303.000	404.000	505.000	128.342	0	0	
136850	101.000	202.000	303.000	404.000	505.000	128.788	0	0	
136851	101.000	202.000	303.000	404.000	505.000	129.234	0	0	
136852	101.000	202.000	303.000	404.000	505.000	129.682	0	0	
136853	101.000	202.000	303.000	404.000	505.000	130.130	0	0	
136854	101.000	202.000	303.000	404.000	505.000	130.578	0	0	
136855	101.000	202.000	303.000	404.000	505.000	131.028	0	0	
136856	101.000	202.000	303.000	404.000	505.000	131.477	0	0	
136857	101.000	202.000	303.000	404.000	505.000	131.928	0	0	
136858	101.000	202.000	303.000	404.000	505.000	132.379	0	0	
136859	101.000	202.000	303.000	404.000	505.000	132.830	0	0	
136860	101.000	202.000	303.000	404.000	505.000	133.282	0	0	
136861	101.000	202.000	303.000	404.000	505.000	133.735	0	0	
136862	101.000	202.000	303.000	404.000	505.000	134.189	0	0	
136863	101.000	202.000	303.000	404.000	505.000	134.643	0	0	
136864	101.000	202.000	303.000	404.000	505.000	135.097	0	0	
136865	101.000	202.000	303.000	404.000	505.000	135.552	0	0	
136866	101.000	202.000	303.000	404.000	505.000	136.008	0	0	
136867	101.000	202.000	303.000	404.000	505.000	136.464	0	0	
136868	101.000	202.000	303.000	404.000	505.000	136.921	0	0	
136869	101.000	202.000	303.000	404.000	505.000	137.379	0	0	
136870	101.000	202.000	303.000	404.000	505.000	137.837	0	0	
136871	101.000	202.000	303.000	404.000	505.000	138.295	0	0	
136872	101.000	202.000	303.000	404.000	505.000	138.754	0	0	
136873	101.000	202.000	303.000	404.000	505.000	139.214	0	0	
136874	101.000	202.000	303.000	404.000	505.000	139.674	0	0	
136875	101.000	202.000	303.000	404.000	505.000	140.135	0	0	
136876	101.000	202.000	303.000	404.000	505.000	140.597	0	0	
136877	101.000	202.000	303.000	404.000	505.000	141.059	0	0	
136878	101.000	202.000	303.000	404.000	505.000	141.521	0	0	
136879	101.000	202.000	303.000	404.000	505.000	141.985	0	0	
136880	101.000	202.000	303.000	404.000	505.000	142.448	0	0	
136881	101.000	202.000	303.000	404.000	505.000	142.913	0	0	
136882	101.000	202.000	303.000	404.000	505.000	143.377	0	0	
136883	101.000	202.000	303.000	404.000	505.000	143.843	0	0	
136884	101.000	202.000	303.000	404.000	505.000	144.309	0	0	
136885	101.000	202.000	303.000	404.000	505.000	144.775	0	0	
136886	101.000	202.000	303.000	404.000	505.000	145.242	0	0	
136887	101.000	202.000	303.000	404.000	505.000	145.710	0	0	
136888	101.000	202.000	303.000	404.000	505.000	146.178	0	0	
136889	101.000	202.000	303.000	404.000	505.000	146.647	0	0	
136890	101.000	202.000	303.000	404.000	505.000	147.116	0	0	
136891	101.000	202.000	303.000	404.000	505.000	147.586	0	0	
136892	101.000	202.000	303.000	404.000	505.000	148.056	0	0	
136893	101.000	202.000	303.000	404.000	505.000	148.527	0	0	
136894	101.000	202.000	303.000	404.000	505.000	148.998	0	0	
136895	101.000	202.000	303.000	404.000	505.000	149.470	0	0	
136896	101.000	202.000	303.000	404.000	505.000	149.942	0	0	
136897	101.000	202.000	303.000	404.000	505.000	150.415	0	0	
136898	101.000	202.000	303.000	404.000	505.000	150.889	0	0	
136899	101.000	202.000	303.000	404.000	505.000	151.363	0	0	
136900	101.000	202.000	303.000	404.000	505.000	151.837	0	0	
136901	101.000	202.000	303.000	404.000	505.000	152.312	0	0	
136902	101.000	202.000	303.000	404.000	505.000	152.788	0	0	
136903	101.000	202.000	303.000	404.000	505.000	153.264	0	0	
136904	101.000	202.000	303.000	404.000	505.000	153.741	0	0	
136905	101.000	202.000	303.000	404.000	505.000	154.218	0	0	
136906	101.000	202.000	303.000	404.000	505.000	154.696	0	0	
136907	101.000	202.000	303.000	404.000	505.000	155.174	0	0	
136908	101.000	202.000	303.000	404.000	505.000	155.652	0	0	
136909	101.000	202.000	303.000	404.000	505.000	156.131	0	0	
136910	101.000	202.000	303.000	404.000	505.000	156.611	0	0	
136911	101.000	202.000	303.000	404.000	505.000	157.091	0	0	
136912	101.000	202.000	303.000	404.000	505.000	157.572	0	0	
136913	101.000	202.000	303.000	404.000	505.000	158.053	0	0	
136914	101.000	202.000	303.000	404.000	505.000	158.535	0	0	
136915	101.000	202.000	303.000	404.000	505.000	159.017	0	0	
136916	101.000	202.000	303.000	404.000	505.000	159.500	0	0	
136917	101.000	202.000	303.000	404.000	505.000	159.983	0	0	
136918	101.000	202.000	303.000	404.000	505.000	160.466	0	0	
136919	101.000	202.000	303.000	404.000	505.000	160.951	0	0	
136920	101.000	202.000	303.000	404.000	505.000	161.435	0	0	
136921	101.000	202.000	303.000	404.000	505.000	161.920	0	0	
136922	101.000	202.000	303.000	404.000	505.000	162.406	0	0	
136923	101.000	202.000	303.000	404.000	505.000	162.892	0	0	
136924	101.000	202.000	303.000	404.000	505.000	163.378	0	0	
136925	101.000	202.000	303.000	404.000	505.000	163.866	0	0	
